series,date,sector,value
growth_qoq,2019-04-01,p3.2.1,17.3
growth_qoq,2019-04-01,p3.2.2,21.8
growth_qoq,2019-04-01,p3.3,-2.2
growth_qoq,2019-04-01,p3.3.1,-0.3
growth_qoq,2019-04-01,p3.3.2,8.8
growth_qoq,2019-04-01,p3.3.3,-16.4
growth_qoq,2019-04-01,p3.4,2.9
growth_qoq,2019-04-01,p3.4.1,2.4
growth_qoq,2019-04-01,p3.4.2,-1.4
growth_qoq,2019-04-01,p3.4.3,36.1
growth_qoq,2019-04-01,p3.4.4,-1.2
growth_qoq,2019-04-01,p3.5,18.7
growth_qoq,2019-04-01,p3.5.1,21.5
growth_qoq,2019-04-01,p3.5.2,28.0
growth_qoq,2019-04-01,p3.5.3,12.8
growth_qoq,2019-04-01,p3.6,-6.6
growth_qoq,2019-04-01,p3.6.1,-27.4
growth_qoq,2019-04-01,p3.6.2,-2.5
growth_qoq,2019-04-01,p3.6.3,16.1
growth_qoq,2019-04-01,p3.6.4,-8.1
growth_qoq,2019-04-01,p3.6.5,43.9
growth_qoq,2019-04-01,p3.7,15.6
growth_qoq,2019-04-01,p3.7.1,21.5
growth_qoq,2019-04-01,p3.7.2,1.5
growth_qoq,2019-04-01,p3.7.3,0.8
growth_qoq,2019-04-01,p4,-3.3
growth_qoq,2019-04-01,p4.1,-6.7
growth_qoq,2019-04-01,p4.1.1,-9.0
growth_qoq,2019-04-01,p4.1.2,-4.2
growth_qoq,2019-04-01,p4.2,-2.6
growth_qoq,2019-04-01,p4.3,3.9
growth_qoq,2019-04-01,p5,2.4
growth_qoq,2019-04-01,p5.1,2.9
growth_qoq,2019-04-01,p5.1.1,3.9
growth_qoq,2019-04-01,p5.1.2,-0.6
growth_qoq,2019-04-01,p5.1.3,2.0
growth_qoq,2019-04-01,p5.1.4,3.4
growth_qoq,2019-04-01,p5.2,3.8
growth_qoq,2019-04-01,p5.2.1,4.1
growth_qoq,2019-04-01,p5.2.1.1,9.5
growth_qoq,2019-04-01,p5.2.1.2,-0.5
growth_qoq,2019-04-01,p5.2.1.3,2.4
growth_qoq,2019-04-01,p5.2.2,2.0
growth_qoq,2019-04-01,p5.2.3,4.2
growth_qoq,2019-04-01,p5.3,0.6
growth_qoq,2019-04-01,p5.3.1,0.0
growth_qoq,2019-04-01,p5.3.2,-6.2
growth_qoq,2019-04-01,p5.3.3,2.0
growth_qoq,2019-04-01,p5.3.4,4.5
growth_qoq,2019-04-01,p5.4,1.8
growth_qoq,2019-04-01,p5.4.1,7.1
growth_qoq,2019-04-01,p5.4.2,4.1
growth_qoq,2019-04-01,p5.4.6,0.3
growth_qoq,2019-04-01,p5.5,1.3
growth_qoq,2019-04-01,p6,4.2
growth_qoq,2019-07-01,p0,3.2
growth_qoq,2019-07-01,p1,15.7
growth_qoq,2019-07-01,p1.1,16.3
growth_qoq,2019-07-01,p1.1.1,45.1
growth_qoq,2019-07-01,p1.1.2,18.2
growth_qoq,2019-07-01,p1.1.7,11.3
growth_qoq,2019-07-01,p1.2,10.1
growth_qoq,2019-07-01,p1.3,5.3
growth_qoq,2019-07-01,p1.4,26.1
growth_qoq,2019-07-01,p1.4.1,31.5
growth_qoq,2019-07-01,p1.4.2,16.2
growth_qoq,2019-07-01,p2,-11.0
growth_qoq,2019-07-01,p2.1,-15.6
growth_qoq,2019-07-01,p2.2,-9.5
growth_qoq,2019-07-01,p2.3,1.6
growth_qoq,2019-07-01,p3,1.2
growth_qoq,2019-07-01,p3.1,-0.4
growth_qoq,2019-07-01,p3.1.1,-6.4
growth_qoq,2019-07-01,p3.1.2,8.9
growth_qoq,2019-07-01,p3.1.3,-4.7
growth_qoq,2019-07-01,p3.1.4,-13.1
growth_qoq,2019-07-01,p3.2,-8.9
growth_qoq,2019-07-01,p3.2.1,-6.4
growth_qoq,2019-07-01,p3.2.2,-24.4
growth_qoq,2019-07-01,p3.3,1.2
growth_qoq,2019-07-01,p3.3.1,7.9
growth_qoq,2019-07-01,p3.3.2,-5.0
growth_qoq,2019-07-01,p3.3.3,-3.5
growth_qoq,2019-07-01,p3.4,7.1
growth_qoq,2019-07-01,p3.4.1,-2.1
growth_qoq,2019-07-01,p3.4.2,9.6
growth_qoq,2019-07-01,p3.4.3,12.7
growth_qoq,2019-07-01,p3.4.4,32.8
growth_qoq,2019-07-01,p3.5,-4.3
growth_qoq,2019-07-01,p3.5.1,-0.3
growth_qoq,2019-07-01,p3.5.2,-0.2
growth_qoq,2019-07-01,p3.5.3,-9.3
growth_qoq,2019-07-01,p3.6,-0.2
growth_qoq,2019-07-01,p3.6.1,1.8
growth_qoq,2019-07-01,p3.6.2,-2.3
growth_qoq,2019-07-01,p3.6.3,-27.4
growth_qoq,2019-07-01,p3.6.4,2.9
growth_qoq,2019-07-01,p3.6.5,0.1
growth_qoq,2019-07-01,p3.7,-0.1
growth_qoq,2019-07-01,p3.7.1,-6.3
growth_qoq,2019-07-01,p3.7.2,-9.0
growth_qoq,2019-07-01,p3.7.3,55.8
growth_qoq,2019-07-01,p4,5.0
growth_qoq,2019-07-01,p4.1,3.9
growth_qoq,2019-07-01,p4.1.1,8.2
growth_qoq,2019-07-01,p4.1.2,-0.6
growth_qoq,2019-07-01,p4.2,11.3
growth_qoq,2019-07-01,p4.3,-4.9
growth_qoq,2019-07-01,p5,4.3
growth_qoq,2019-07-01,p5.1,1.8
growth_qoq,2019-07-01,p5.1.1,0.8
growth_qoq,2019-07-01,p5.1.2,3.1
growth_qoq,2019-07-01,p5.1.3,2.4
growth_qoq,2019-07-01,p5.1.4,1.6
growth_qoq,2019-07-01,p5.2,8.0
growth_qoq,2019-07-01,p5.2.1,9.0
growth_qoq,2019-07-01,p5.2.1.1,10.4
growth_qoq,2019-07-01,p5.2.1.2,4.2
growth_qoq,2019-07-01,p5.2.1.3,25.1
growth_qoq,2019-07-01,p5.2.2,2.2
growth_qoq,2019-07-01,p5.2.3,6.7
growth_qoq,2019-07-01,p5.3,1.4
growth_qoq,2019-07-01,p5.3.1,2.8
growth_qoq,2019-07-01,p5.3.2,2.9
growth_qoq,2019-07-01,p5.3.3,1.9
growth_qoq,2019-07-01,p5.3.4,-1.6
growth_qoq,2019-07-01,p5.4,2.6
growth_qoq,2019-07-01,p5.4.1,-0.4
growth_qoq,2019-07-01,p5.4.2,7.7
growth_qoq,2019-07-01,p5.4.6,2.0
growth_qoq,2019-07-01,p5.5,4.4
growth_qoq,2019-07-01,p6,-0.9
growth_qoq,2019-10-01,p0,2.6
growth_qoq,2019-10-01,p1,-12.7
growth_qoq,2019-10-01,p1.1,-14.2
growth_qoq,2019-10-01,p1.1.1,-7.8
growth_qoq,2019-10-01,p1.1.2,-12.3
growth_qoq,2019-10-01,p1.1.7,-17.7
growth_qoq,2019-10-01,p1.2,1.0
growth_qoq,2019-10-01,p1.3,-20.3
growth_qoq,2019-10-01,p1.4,-16.6
growth_qoq,2019-10-01,p1.4.1,-23.8
growth_qoq,2019-10-01,p1.4.2,-1.3
growth_qoq,2019-10-01,p2,13.0
growth_qoq,2019-10-01,p2.1,13.8
growth_qoq,2019-10-01,p2.2,14.8
growth_qoq,2019-10-01,p2.3,1.6
growth_qoq,2019-10-01,p3,2.3
growth_qoq,2019-10-01,p3.1,-0.5
growth_qoq,2019-10-01,p3.1.1,20.0
growth_qoq,2019-10-01,p3.1.2,-8.8
growth_qoq,2019-10-01,p3.1.3,-1.9
growth_qoq,2019-10-01,p3.1.4,-20.5
growth_qoq,2019-10-01,p3.2,-1.5
growth_qoq,2019-10-01,p3.2.1,0.9
growth_qoq,2019-10-01,p3.2.2,-18.8
growth_qoq,2019-10-01,p3.3,-0.9
growth_qoq,2019-10-01,p3.3.1,-3.0
growth_qoq,2019-10-01,p3.3.2,-15.6
growth_qoq,2019-10-01,p3.3.3,22.8
growth_qoq,2019-10-01,p3.4,1.9
growth_qoq,2019-10-01,p3.4.1,6.7
growth_qoq,2019-10-01,p3.4.2,3.8
growth_qoq,2019-10-01,p3.4.3,1.9
growth_qoq,2019-10-01,p3.4.4,-18.2
growth_qoq,2019-10-01,p3.5,-7.4
growth_qoq,2019-10-01,p3.5.1,-10.1
growth_qoq,2019-10-01,p3.5.2,-4.9
growth_qoq,2019-10-01,p3.5.3,-6.6
growth_qoq,2019-10-01,p3.6,5.1
growth_qoq,2019-10-01,p3.6.1,-9.4
growth_qoq,2019-10-01,p3.6.2,3.8
growth_qoq,2019-10-01,p3.6.3,28.3
growth_qoq,2019-10-01,p3.6.4,5.0
growth_qoq,2019-10-01,p3.6.5,10.2
growth_qoq,2019-10-01,p3.7,12.0
growth_qoq,2019-10-01,p3.7.1,21.0
growth_qoq,2019-10-01,p3.7.2,-3.5
growth_qoq,2019-10-01,p3.7.3,-13.2
growth_qoq,2019-10-01,p4,-2.0
growth_qoq,2019-10-01,p4.1,11.1
growth_qoq,2019-10-01,p4.1.1,4.0
growth_qoq,2019-10-01,p4.1.2,19.2
growth_qoq,2019-10-01,p4.2,-15.4
growth_qoq,2019-10-01,p4.3,-3.2
growth_qoq,2019-10-01,p5,4.1
growth_qoq,2019-10-01,p5.1,0.3
growth_qoq,2019-10-01,p5.1.1,-1.7
growth_qoq,2019-10-01,p5.1.2,3.0
growth_qoq,2019-10-01,p5.1.3,4.7
growth_qoq,2019-10-01,p5.1.4,-1.9
growth_qoq,2019-10-01,p5.2,4.5
growth_qoq,2019-10-01,p5.2.1,3.7
growth_qoq,2019-10-01,p5.2.1.1,-0.1
growth_qoq,2019-10-01,p5.2.1.2,10.2
growth_qoq,2019-10-01,p5.2.1.3,-6.3
growth_qoq,2019-10-01,p5.2.2,10.2
growth_qoq,2019-10-01,p5.2.3,1.9
growth_qoq,2019-10-01,p5.3,4.7
growth_qoq,2019-10-01,p5.3.1,3.3
growth_qoq,2019-10-01,p5.3.2,7.1
growth_qoq,2019-10-01,p5.3.3,0.6
growth_qoq,2019-10-01,p5.3.4,7.6
growth_qoq,2019-10-01,p5.4,0.8
growth_qoq,2019-10-01,p5.4.1,0.2
growth_qoq,2019-10-01,p5.4.2,-0.6
growth_qoq,2019-10-01,p5.4.6,1.3
growth_qoq,2019-10-01,p5.5,10.3
growth_qoq,2019-10-01,p6,-3.7
growth_qoq,2020-01-01,p0,-7.0
growth_qoq,2020-01-01,p1,-8.1
growth_qoq,2020-01-01,p1.1,-8.0
growth_qoq,2020-01-01,p1.1.1,-7.4
growth_qoq,2020-01-01,p1.1.2,-19.5
growth_qoq,2020-01-01,p1.1.7,9.5
growth_qoq,2020-01-01,p1.2,-6.5
growth_qoq,2020-01-01,p1.3,-14.3
growth_qoq,2020-01-01,p1.4,-8.2
growth_qoq,2020-01-01,p1.4.1,2.1
growth_qoq,2020-01-01,p1.4.2,-25.0
growth_qoq,2020-01-01,p2,-4.4
growth_qoq,2020-01-01,p2.1,2.0
growth_qoq,2020-01-01,p2.2,-6.9
growth_qoq,2020-01-01,p2.3,-17.5
growth_qoq,2020-01-01,p3,-6.2
growth_qoq,2020-01-01,p3.1,-14.5
growth_qoq,2020-01-01,p3.1.1,-26.2
growth_qoq,2020-01-01,p3.1.2,-6.0
growth_qoq,2020-01-01,p3.1.3,-16.7
growth_qoq,2020-01-01,p3.1.4,-3.9
growth_qoq,2020-01-01,p3.2,-2.1
growth_qoq,2020-01-01,p3.2.1,-6.5
growth_qoq,2020-01-01,p3.2.2,38.4
growth_qoq,2020-01-01,p3.3,3.1
growth_qoq,2020-01-01,p3.3.1,-2.1
growth_qoq,2020-01-01,p3.3.2,13.8
growth_qoq,2020-01-01,p3.3.3,2.4
growth_qoq,2020-01-01,p3.4,-7.6
growth_qoq,2020-01-01,p3.4.1,-3.1
growth_qoq,2020-01-01,p3.4.2,-9.0
growth_qoq,2020-01-01,p3.4.3,-22.9
growth_qoq,2020-01-01,p3.4.4,-7.0
growth_qoq,2020-01-01,p3.5,-5.0
growth_qoq,2020-01-01,p3.5.1,-8.7
growth_qoq,2020-01-01,p3.5.2,-17.0
growth_qoq,2020-01-01,p3.5.3,4.5
growth_qoq,2020-01-01,p3.6,4.2
growth_qoq,2020-01-01,p3.6.1,48.8
growth_qoq,2020-01-01,p3.6.2,-5.7
growth_qoq,2020-01-01,p3.6.3,-8.1
growth_qoq,2020-01-01,p3.6.4,4.3
growth_qoq,2020-01-01,p3.6.5,-36.7
growth_qoq,2020-01-01,p3.7,-23.5
growth_qoq,2020-01-01,p3.7.1,-28.9
growth_qoq,2020-01-01,p3.7.2,13.7
growth_qoq,2020-01-01,p3.7.3,-26.5
growth_qoq,2020-01-01,p4,-7.5
growth_qoq,2020-01-01,p4.1,-15.7
growth_qoq,2020-01-01,p4.1.1,-10.1
growth_qoq,2020-01-01,p4.1.2,-21.3
growth_qoq,2020-01-01,p4.2,3.4
growth_qoq,2020-01-01,p4.3,-6.5
growth_qoq,2020-01-01,p5,-7.3
growth_qoq,2020-01-01,p5.1,-2.1
growth_qoq,2020-01-01,p5.1.1,-3.1
growth_qoq,2020-01-01,p5.1.2,-3.3
growth_qoq,2020-01-01,p5.1.3,-9.9
growth_qoq,2020-01-01,p5.1.4,3.5
growth_qoq,2020-01-01,p5.2,-12.9
growth_qoq,2020-01-01,p5.2.1,-13.2
growth_qoq,2020-01-01,p5.2.1.1,-14.3
growth_qoq,2020-01-01,p5.2.1.2,-10.4
growth_qoq,2020-01-01,p5.2.1.3,-20.7
growth_qoq,2020-01-01,p5.2.2,-10.2
growth_qoq,2020-01-01,p5.2.3,-15.7
growth_qoq,2020-01-01,p5.3,-2.1
growth_qoq,2020-01-01,p5.3.1,-2.0
growth_qoq,2020-01-01,p5.3.2,4.5
growth_qoq,2020-01-01,p5.3.3,-2.8
growth_qoq,2020-01-01,p5.3.4,-5.3
growth_qoq,2020-01-01,p5.4,-3.4
growth_qoq,2020-01-01,p5.4.1,-4.1
growth_qoq,2020-01-01,p5.4.2,-6.1
growth_qoq,2020-01-01,p5.4.6,-2.6
growth_qoq,2020-01-01,p5.5,-9.5
growth_qoq,2020-01-01,p6,-15.4
growth_qoq,2020-04-01,p0,-15.7
growth_qoq,2020-04-01,p1,8.4
growth_qoq,2020-04-01,p1.1,14.1
growth_qoq,2020-04-01,p1.1.1,-37.1
growth_qoq,2020-04-01,p1.1.2,28.9
growth_qoq,2020-04-01,p1.1.7,2.9
growth_qoq,2020-04-01,p1.2,-2.5
growth_qoq,2020-04-01,p1.3,7.2
growth_qoq,2020-04-01,p1.4,-6.8
growth_qoq,2020-04-01,p1.4.1,-16.4
growth_qoq,2020-04-01,p1.4.2,14.7
growth_qoq,2020-04-01,p2,-16.0
growth_qoq,2020-04-01,p2.1,-17.1
growth_qoq,2020-04-01,p2.2,-15.4
growth_qoq,2020-04-01,p2.3,-13.8
growth_qoq,2020-04-01,p3,-16.0
growth_qoq,2020-04-01,p3.1,10.2
growth_qoq,2020-04-01,p3.1.1,38.6
growth_qoq,2020-04-01,p3.1.2,11.5
growth_qoq,2020-04-01,p3.1.3,-18.9
growth_qoq,2020-04-01,p3.1.4,-51.7
growth_qoq,2020-04-01,p3.2,-33.6
growth_qoq,2020-04-01,p3.2.1,-33.3
growth_qoq,2020-04-01,p3.2.2,-34.9
growth_qoq,2020-04-01,p3.3,-34.1
growth_qoq,2020-04-01,p3.3.1,-42.9
growth_qoq,2020-04-01,p3.3.2,-11.8
growth_qoq,2020-04-01,p3.3.3,-42.0
growth_qoq,2020-04-01,p3.4,-14.1
growth_qoq,2020-04-01,p3.4.1,-27.4
growth_qoq,2020-04-01,p3.4.2,-16.9
growth_qoq,2020-04-01,p3.4.3,66.7
growth_qoq,2020-04-01,p3.4.4,-8.9
growth_qoq,2020-04-01,p3.5,-28.9
growth_qoq,2020-04-01,p3.5.1,-34.7
growth_qoq,2020-04-01,p3.5.2,-7.1
growth_qoq,2020-04-01,p3.5.3,-34.5
growth_qoq,2020-04-01,p3.6,-16.6
growth_qoq,2020-04-01,p3.6.1,-30.3
growth_qoq,2020-04-01,p3.6.2,-15.5
growth_qoq,2020-04-01,p3.6.3,9.5
growth_qoq,2020-04-01,p3.6.4,-19.4
growth_qoq,2020-04-01,p3.6.5,32.6
growth_qoq,2020-04-01,p3.7,-21.8
growth_qoq,2020-04-01,p3.7.1,-15.7
growth_qoq,2020-04-01,p3.7.2,-34.6
growth_qoq,2020-04-01,p3.7.3,-38.5
growth_qoq,2020-04-01,p4,-41.5
growth_qoq,2020-04-01,p4.1,-34.4
growth_qoq,2020-04-01,p4.1.1,-38.6
growth_qoq,2020-04-01,p4.1.2,-29.5
growth_qoq,2020-04-01,p4.2,-58.6
growth_qoq,2020-04-01,p4.3,-21.7
growth_qoq,2020-04-01,p5,-16.5
growth_qoq,2020-04-01,p5.1,-12.3
growth_qoq,2020-04-01,p5.1.1,-6.0
growth_qoq,2020-04-01,p5.1.2,7.2
growth_qoq,2020-04-01,p5.1.3,-42.8
growth_qoq,2020-04-01,p5.1.4,1.5
growth_qoq,2020-04-01,p5.2,-24.8
growth_qoq,2020-04-01,p5.2.1,-21.5
growth_qoq,2020-04-01,p5.2.1.1,-15.1
growth_qoq,2020-04-01,p5.2.1.2,-22.8
growth_qoq,2020-04-01,p5.2.1.3,-45.0
growth_qoq,2020-04-01,p5.2.2,-32.4
growth_qoq,2020-04-01,p5.2.3,-77.2
growth_qoq,2020-04-01,p5.3,-17.0
growth_qoq,2020-04-01,p5.3.1,-12.8
growth_qoq,2020-04-01,p5.3.2,-9.0
growth_qoq,2020-04-01,p5.3.3,-31.1
growth_qoq,2020-04-01,p5.3.4,-21.3
growth_qoq,2020-04-01,p5.4,-19.9
growth_qoq,2020-04-01,p5.4.1,-14.3
growth_qoq,2020-04-01,p5.4.2,-12.5
growth_qoq,2020-04-01,p5.4.6,-22.7
growth_qoq,2020-04-01,p5.5,-0.6
growth_qoq,2020-04-01,p6,2.6
growth_qoq,2020-07-01,p0,21.1
growth_qoq,2020-07-01,p1,14.4
growth_qoq,2020-07-01,p1.1,13.1
growth_qoq,2020-07-01,p1.1.1,41.7
growth_qoq,2020-07-01,p1.1.2,12.8
growth_qoq,2020-07-01,p1.1.7,11.8
growth_qoq,2020-07-01,p1.2,10.8
growth_qoq,2020-07-01,p1.3,10.0
growth_qoq,2020-07-01,p1.4,30.6
growth_qoq,2020-07-01,p1.4.1,37.8
growth_qoq,2020-07-01,p1.4.2,18.9
growth_qoq,2020-07-01,p2,2.9
growth_qoq,2020-07-01,p2.1,0.7
growth_qoq,2020-07-01,p2.2,2.5
growth_qoq,2020-07-01,p2.3,16.0
growth_qoq,2020-07-01,p3,28.1
growth_qoq,2020-07-01,p3.1,11.7
growth_qoq,2020-07-01,p3.1.1,-9.9
growth_qoq,2020-07-01,p3.1.2,9.5
growth_qoq,2020-07-01,p3.1.3,37.1
growth_qoq,2020-07-01,p3.1.4,188.1
growth_qoq,2020-07-01,p3.2,42.9
growth_qoq,2020-07-01,p3.2.1,48.6
growth_qoq,2020-07-01,p3.2.2,6.6
growth_qoq,2020-07-01,p3.3,45.9
growth_qoq,2020-07-01,p3.3.1,68.7
growth_qoq,2020-07-01,p3.3.2,24.8
growth_qoq,2020-07-01,p3.3.3,41.1
growth_qoq,2020-07-01,p3.4,26.2
growth_qoq,2020-07-01,p3.4.1,21.8
growth_qoq,2020-07-01,p3.4.2,22.2
growth_qoq,2020-07-01,p3.4.3,24.0
growth_qoq,2020-07-01,p3.4.4,57.1
growth_qoq,2020-07-01,p3.5,49.3
growth_qoq,2020-07-01,p3.5.1,72.0
growth_qoq,2020-07-01,p3.5.2,41.0
growth_qoq,2020-07-01,p3.5.3,39.3
growth_qoq,2020-07-01,p3.6,19.4
growth_qoq,2020-07-01,p3.6.1,13.6
growth_qoq,2020-07-01,p3.6.2,35.2
growth_qoq,2020-07-01,p3.6.3,-17.1
growth_qoq,2020-07-01,p3.6.4,24.6
growth_qoq,2020-07-01,p3.6.5,9.8
growth_qoq,2020-07-01,p3.7,56.4
growth_qoq,2020-07-01,p3.7.1,45.8
growth_qoq,2020-07-01,p3.7.2,45.4
growth_qoq,2020-07-01,p3.7.3,155.3
growth_qoq,2020-07-01,p4,65.4
growth_qoq,2020-07-01,p4.1,41.6
growth_qoq,2020-07-01,p4.1.1,54.1
growth_qoq,2020-07-01,p4.1.2,29.0
growth_qoq,2020-07-01,p4.2,129.4
growth_qoq,2020-07-01,p4.3,41.1
growth_qoq,2020-07-01,p5,19.6
growth_qoq,2020-07-01,p5.1,13.3
growth_qoq,2020-07-01,p5.1.1,9.0
growth_qoq,2020-07-01,p5.1.2,3.1
growth_qoq,2020-07-01,p5.1.3,54.6
growth_qoq,2020-07-01,p5.1.4,2.1
growth_qoq,2020-07-01,p5.2,36.4
growth_qoq,2020-07-01,p5.2.1,38.6
growth_qoq,2020-07-01,p5.2.1.1,32.7
growth_qoq,2020-07-01,p5.2.1.2,28.5
growth_qoq,2020-07-01,p5.2.1.3,154.5
growth_qoq,2020-07-01,p5.2.2,14.6
growth_qoq,2020-07-01,p5.2.3,131.4
growth_qoq,2020-07-01,p5.3,13.8
growth_qoq,2020-07-01,p5.3.1,22.2
growth_qoq,2020-07-01,p5.3.2,-2.2
growth_qoq,2020-07-01,p5.3.3,22.2
growth_qoq,2020-07-01,p5.3.4,7.1
growth_qoq,2020-07-01,p5.4,15.2
growth_qoq,2020-07-01,p5.4.1,16.2
growth_qoq,2020-07-01,p5.4.2,11.9
growth_qoq,2020-07-01,p5.4.6,15.9
growth_qoq,2020-07-01,p5.5,6.9
growth_qoq,2020-07-01,p6,11.9
growth_qoq,2020-10-01,p0,1.9
growth_qoq,2020-10-01,p1,-13.3
growth_qoq,2020-10-01,p1.1,-16.6
growth_qoq,2020-10-01,p1.1.1,8.5
growth_qoq,2020-10-01,p1.1.2,-16.6
growth_qoq,2020-10-01,p1.1.7,-18.8
growth_qoq,2020-10-01,p1.2,2.0
growth_qoq,2020-10-01,p1.3,-10.9
growth_qoq,2020-10-01,p1.4,-14.5
growth_qoq,2020-10-01,p1.4.1,-18.0
growth_qoq,2020-10-01,p1.4.2,-8.1
growth_qoq,2020-10-01,p2,9.2
growth_qoq,2020-10-01,p2.1,3.5
growth_qoq,2020-10-01,p2.2,13.0
growth_qoq,2020-10-01,p2.3,13.7
growth_qoq,2020-10-01,p3,2.1
growth_qoq,2020-10-01,p3.1,-10.4
growth_qoq,2020-10-01,p3.1.1,-11.3
growth_qoq,2020-10-01,p3.1.2,-10.4
growth_qoq,2020-10-01,p3.1.3,0.4
growth_qoq,2020-10-01,p3.1.4,-20.3
growth_qoq,2020-10-01,p3.2,6.5
growth_qoq,2020-10-01,p3.2.1,7.3
growth_qoq,2020-10-01,p3.2.2,0.0
growth_qoq,2020-10-01,p3.3,2.6
growth_qoq,2020-10-01,p3.3.1,4.6
growth_qoq,2020-10-01,p3.3.2,-15.5
growth_qoq,2020-10-01,p3.3.3,23.0
growth_qoq,2020-10-01,p3.4,2.8
growth_qoq,2020-10-01,p3.4.1,8.6
growth_qoq,2020-10-01,p3.4.2,5.0
growth_qoq,2020-10-01,p3.4.3,4.3
growth_qoq,2020-10-01,p3.4.4,-19.2
growth_qoq,2020-10-01,p3.5,-2.7
growth_qoq,2020-10-01,p3.5.1,-3.8
growth_qoq,2020-10-01,p3.5.2,-5.0
growth_qoq,2020-10-01,p3.5.3,-0.5
growth_qoq,2020-10-01,p3.6,3.7
growth_qoq,2020-10-01,p3.6.1,-11.5
growth_qoq,2020-10-01,p3.6.2,1.1
growth_qoq,2020-10-01,p3.6.3,23.7
growth_qoq,2020-10-01,p3.6.4,4.2
growth_qoq,2020-10-01,p3.6.5,9.0
growth_qoq,2020-10-01,p3.7,14.2
growth_qoq,2020-10-01,p3.7.1,24.3
growth_qoq,2020-10-01,p3.7.2,-4.0
growth_qoq,2020-10-01,p3.7.3,-15.1
growth_qoq,2020-10-01,p4,-3.7
growth_qoq,2020-10-01,p4.1,17.2
growth_qoq,2020-10-01,p4.1.1,5.0
growth_qoq,2020-10-01,p4.1.2,31.8
growth_qoq,2020-10-01,p4.2,-32.0
growth_qoq,2020-10-01,p4.3,6.0
growth_qoq,2020-10-01,p5,3.1
growth_qoq,2020-10-01,p5.1,-0.7
growth_qoq,2020-10-01,p5.1.1,0.5
growth_qoq,2020-10-01,p5.1.2,2.2
growth_qoq,2020-10-01,p5.1.3,-3.3
growth_qoq,2020-10-01,p5.1.4,-0.1
growth_qoq,2020-10-01,p5.2,4.3
growth_qoq,2020-10-01,p5.2.1,4.9
growth_qoq,2020-10-01,p5.2.1.1,3.5
growth_qoq,2020-10-01,p5.2.1.2,9.4
growth_qoq,2020-10-01,p5.2.1.3,-6.1
growth_qoq,2020-10-01,p5.2.2,1.4
growth_qoq,2020-10-01,p5.2.3,-12.4
growth_qoq,2020-10-01,p5.3,2.2
growth_qoq,2020-10-01,p5.3.1,1.6
growth_qoq,2020-10-01,p5.3.2,14.8
growth_qoq,2020-10-01,p5.3.3,-3.2
growth_qoq,2020-10-01,p5.3.4,-1.5
growth_qoq,2020-10-01,p5.4,-1.0
growth_qoq,2020-10-01,p5.4.1,0.7
growth_qoq,2020-10-01,p5.4.2,-2.3
growth_qoq,2020-10-01,p5.4.6,-1.0
growth_qoq,2020-10-01,p5.5,9.0
growth_qoq,2020-10-01,p6,22.8
growth_qoq,2021-01-01,p0,-4.1
growth_qoq,2021-01-01,p1,-6.9
growth_qoq,2021-01-01,p1.1,-7.1
growth_qoq,2021-01-01,p1.1.1,-9.8
growth_qoq,2021-01-01,p1.1.2,-20.5
growth_qoq,2021-01-01,p1.1.7,12.6
growth_qoq,2021-01-01,p1.2,-6.2
growth_qoq,2021-01-01,p1.3,-5.8
growth_qoq,2021-01-01,p1.4,-7.0
growth_qoq,2021-01-01,p1.4.1,1.7
growth_qoq,2021-01-01,p1.4.2,-21.5
growth_qoq,2021-01-01,p2,2.5
growth_qoq,2021-01-01,p2.1,3.9
growth_qoq,2021-01-01,p2.2,4.6
growth_qoq,2021-01-01,p2.3,-13.3
growth_qoq,2021-01-01,p3,-3.0
growth_qoq,2021-01-01,p3.1,-8.6
growth_qoq,2021-01-01,p3.1.1,-22.1
growth_qoq,2021-01-01,p3.1.2,-0.8
growth_qoq,2021-01-01,p3.1.3,-8.8
growth_qoq,2021-01-01,p3.1.4,-2.5
growth_qoq,2021-01-01,p3.2,0.8
growth_qoq,2021-01-01,p3.2.1,-4.5
growth_qoq,2021-01-01,p3.2.2,51.3
growth_qoq,2021-01-01,p3.3,5.3
growth_qoq,2021-01-01,p3.3.1,-1.5
growth_qoq,2021-01-01,p3.3.2,19.2
growth_qoq,2021-01-01,p3.3.3,3.8
growth_qoq,2021-01-01,p3.4,-3.7
growth_qoq,2021-01-01,p3.4.1,-0.7
growth_qoq,2021-01-01,p3.4.2,-0.4
growth_qoq,2021-01-01,p3.4.3,-19.9
growth_qoq,2021-01-01,p3.4.4,-2.0
growth_qoq,2021-01-01,p3.5,-2.3
growth_qoq,2021-01-01,p3.5.1,-5.2
growth_qoq,2021-01-01,p3.5.2,-17.0
growth_qoq,2021-01-01,p3.5.3,8.8
growth_qoq,2021-01-01,p3.6,7.0
growth_qoq,2021-01-01,p3.6.1,50.0
growth_qoq,2021-01-01,p3.6.2,-5.3
growth_qoq,2021-01-01,p3.6.3,-4.5
growth_qoq,2021-01-01,p3.6.4,7.3
growth_qoq,2021-01-01,p3.6.5,-33.7
growth_qoq,2021-01-01,p3.7,-23.1
growth_qoq,2021-01-01,p3.7.1,-28.5
growth_qoq,2021-01-01,p3.7.2,14.1
growth_qoq,2021-01-01,p3.7.3,-24.3
growth_qoq,2021-01-01,p4,-4.0
growth_qoq,2021-01-01,p4.1,-13.0
growth_qoq,2021-01-01,p4.1.1,-4.1
